pickup_datetime,dropoff_datetime,trip_duration,trip_distance,total_amount,max_precipitation,avg_temperature
2016-05-18 13:31:02,2016-05-18 14:14:33,2611.0,20.66,76.34,0.0,13.325
2016-06-25 15:02:30,2016-06-25 16:09:45,4035.0,20.45,58.34,0.0,26.95
2016-06-09 20:08:07,2016-06-09 20:48:54,2447.0,17.1,66.34,0.0,20.366666666666667
2016-05-21 11:19:41,2016-05-21 11:57:17,2256.0,17.9,64.34,0.0,16.7
2016-05-09 07:49:44,2016-05-09 08:47:51,3487.0,18.4,52.8,0.0,9.433333333333334
2016-06-01 04:39:27,2016-06-01 05:09:45,1818.0,18.1,52.8,0.0,10.366666666666667
2016-06-30 21:13:11,2016-06-30 22:11:52,3521.0,22.33,72.92,0.0,20.166666666666668
2016-05-05 12:32:08,2016-05-05 13:40:46,4118.0,17.4,52.8,0.0,10.628571428571428
2016-05-04 14:59:26,2016-05-04 16:09:33,4207.0,0.0,58.34,1.04,2.4529411764705884
2016-06-22 10:42:18,2016-06-22 11:29:02,2804.0,18.2,69.99,0.0,28.133333333333333
2016-06-17 19:24:17,2016-06-17 20:21:50,3453.0,17.2,62.84,0.0,9.45
2016-06-09 09:51:40,2016-06-09 10:38:22,2802.0,0.0,68.34,0.0,14.366666666666667
2016-05-27 13:39:40,2016-05-27 14:34:02,3262.0,17.8,72.89,0.0,22.033333333333335
2016-05-01 15:08:03,2016-05-01 16:25:03,4620.0,21.9,67.0,1.28,5.0
2016-06-17 11:54:02,2016-06-17 12:38:45,2683.0,16.5,69.99,0.0,23.033333333333335
2016-05-26 15:24:01,2016-05-26 17:24:20,7219.0,16.5,58.34,0.0,22.72222222222222
2016-05-01 08:53:03,2016-05-01 09:31:45,2322.0,19.8,69.99,1.49,4.433333333333334
2016-05-11 17:47:59,2016-05-11 19:24:09,5770.0,18.34,57.3,0.0,15.377777777777778
2016-06-17 05:09:46,2016-06-17 05:38:23,1717.0,16.8,69.99,0.0,18.5
2016-05-28 17:29:43,2016-05-28 18:04:57,2114.0,17.84,66.34,0.0,16.833333333333332
2016-06-06 13:16:54,2016-06-06 14:06:05,2951.0,17.6,58.34,0.0,28.233333333333334
2016-06-29 18:45:51,2016-06-29 19:49:58,3847.0,17.14,75.41,0.0,22.666666666666668
2016-06-19 18:11:11,2016-06-19 18:55:37,2666.0,20.43,72.92,0.0,22.966666666666665
2016-05-20 20:54:07,2016-05-20 21:27:07,1980.0,16.8,66.34,0.0,14.8
2016-06-06 22:11:13,2016-06-06 22:51:06,2393.0,17.65,52.8,0.0,25.2
2016-06-28 20:09:13,2016-06-28 20:49:33,2420.0,20.5,69.99,0.0,21.9
2016-05-23 05:24:56,2016-05-23 05:50:14,1518.0,17.5,60.34,0.0,12.766666666666667
2016-05-13 10:13:05,2016-05-13 11:36:55,5030.0,21.9,72.89,0.0,10.16
2016-05-08 14:48:37,2016-05-08 15:54:37,3960.0,17.46,58.34,0.0,18.25
2016-05-13 19:56:10,2016-05-13 20:33:21,2231.0,17.2,75.39,0.0,10.3
2016-05-08 08:42:40,2016-05-08 09:14:26,1906.0,17.7,58.34,3.22,10.10909090909091
2016-06-13 15:02:58,2016-06-13 15:53:38,3040.0,0.0,74.6,0.0,23.3
2016-06-05 12:37:03,2016-06-05 13:44:30,4047.0,22.52,63.36,7.65,13.92142857142857
2016-05-04 13:13:48,2016-05-04 14:03:28,2980.0,18.11,58.34,0.65,3.11
2016-05-16 17:47:01,2016-05-16 18:56:52,4191.0,0.0,62.84,0.0,15.2
2016-05-26 15:29:45,2016-05-26 17:06:33,5808.0,17.9,72.92,0.0,22.72222222222222
2016-06-30 05:56:39,2016-06-30 06:31:24,2085.0,0.0,69.99,0.0,14.55
2016-05-13 18:08:06,2016-05-13 19:29:57,4911.0,17.9,72.84,3.4,6.1909090909090905
2016-05-09 19:17:26,2016-05-09 20:02:55,2729.0,18.3,62.84,0.0,18.966666666666665
2016-05-11 14:03:49,2016-05-11 15:05:38,3709.0,16.37,58.34,0.0,18.5
2016-05-09 15:39:35,2016-05-09 16:43:03,3808.0,13.9,69.99,0.0,21.966666666666665
2016-05-26 19:04:22,2016-05-26 19:53:14,2932.0,15.8,75.39,0.0,25.166666666666668
2016-05-02 17:17:56,2016-05-02 18:27:01,4145.0,17.25,63.84,0.0,5.72
2016-05-20 11:59:08,2016-05-20 12:46:45,2857.0,17.14,70.01,0.0,22.033333333333335
2016-06-18 13:03:43,2016-06-18 13:59:08,3325.0,16.4,58.94,0.0,9.8
2016-05-23 18:35:15,2016-05-23 19:28:35,3200.0,17.66,62.84,0.29,17.783333333333335
2016-05-12 18:52:39,2016-05-12 19:43:45,3066.0,16.4,57.3,0.0,16.483333333333334
2016-05-09 18:34:47,2016-05-09 19:27:19,3152.0,16.77,62.84,0.0,16.4
2016-05-11 14:57:58,2016-05-11 16:04:08,3970.0,14.79,70.01,0.0,19.488888888888887
2016-06-20 19:14:51,2016-06-20 20:06:58,3127.0,17.56,67.84,0.0,11.666666666666666
2016-05-04 16:10:35,2016-05-04 18:03:21,6766.0,17.9,62.84,1.04,2.9722222222222223
2016-05-17 07:31:41,2016-05-17 08:08:50,2229.0,17.07,58.34,0.0,15.125
2016-06-17 05:07:51,2016-06-17 05:32:19,1468.0,16.6,58.34,0.0,18.5
2016-05-12 12:07:40,2016-05-12 12:48:37,2457.0,14.8,70.01,0.0,7.033333333333333
2016-06-21 08:43:37,2016-06-21 09:27:16,2619.0,19.95,70.01,0.0,25.283333333333335
2016-06-09 10:55:26,2016-06-09 11:28:17,1971.0,16.5,70.01,0.0,15.0
2016-06-06 14:45:42,2016-06-06 15:56:08,4226.0,17.1,52.8,0.0,28.233333333333334
2016-05-09 05:25:24,2016-05-09 05:56:29,1865.0,17.2,65.34,0.0,11.666666666666666
2016-05-04 12:13:48,2016-05-04 12:52:58,2350.0,18.2,58.92,0.0,7.433333333333334
2016-05-13 09:55:35,2016-05-13 10:35:23,2388.0,17.06,58.34,0.0,11.544444444444444
2016-06-05 18:02:08,2016-06-05 19:18:48,4600.0,22.36,84.84,45.6,12.814285714285715
2016-06-18 16:33:38,2016-06-18 17:37:38,3840.0,18.08,70.01,0.0,26.3
2016-05-08 14:01:25,2016-05-08 14:47:42,2777.0,16.6,58.34,0.0,18.333333333333332
2016-05-31 10:27:25,2016-05-31 11:11:15,2630.0,17.95,70.01,0.0,25.466666666666665
2016-05-09 14:59:24,2016-05-09 16:15:25,4561.0,17.27,58.34,0.0,22.11111111111111
2016-05-13 05:02:54,2016-05-13 05:30:57,1683.0,17.43,58.34,0.0,2.56
2016-05-12 14:49:25,2016-05-12 16:01:29,4324.0,0.0,62.8,0.0,19.285714285714285
2016-05-15 12:14:05,2016-05-15 13:29:23,4518.0,18.3,58.34,0.0,9.214285714285714
2016-06-26 05:20:47,2016-06-26 05:45:34,1487.0,17.13,70.01,0.0,13.5
2016-06-24 14:59:06,2016-06-24 16:59:48,7242.0,19.8,72.89,0.0,27.055555555555557
2016-06-29 10:28:32,2016-06-29 11:15:52,2840.0,23.14,70.01,0.0,22.7375
2016-05-03 13:14:21,2016-05-03 14:09:10,3289.0,17.54,52.8,0.29,7.777777777777778
2016-06-24 06:29:30,2016-06-24 07:07:31,2281.0,17.24,72.92,0.0,22.033333333333335
2016-05-28 13:55:13,2016-05-28 14:49:27,3254.0,20.79,52.8,0.0,29.616666666666667
2016-06-19 09:31:09,2016-06-19 10:02:22,1873.0,17.13,58.34,0.0,20.85
2016-06-22 13:10:36,2016-06-22 13:58:54,2898.0,17.46,58.34,0.0,30.0
2016-05-15 14:33:41,2016-05-15 15:28:02,3261.0,17.1,58.34,0.0,8.7
2016-06-15 14:21:46,2016-06-15 16:07:40,6354.0,22.82,58.34,0.0,19.645454545454545
2016-06-09 14:02:00,2016-06-09 15:13:05,4265.0,16.35,58.34,0.0,19.0375
2016-06-18 06:19:58,2016-06-18 06:49:08,1750.0,17.32,66.34,0.0,18.533333333333335
2016-06-09 12:56:24,2016-06-09 13:45:49,2965.0,16.86,58.34,0.0,14.82857142857143
2016-05-07 15:12:37,2016-05-07 16:01:34,2937.0,22.47,63.36,0.0,10.78
2016-06-16 07:07:53,2016-06-16 08:04:24,3391.0,21.82,68.42,7.12,17.816666666666666
2016-06-12 19:31:26,2016-06-12 20:06:22,2096.0,17.2,58.34,0.0,17.033333333333335
2016-05-15 09:56:17,2016-05-15 10:28:57,1960.0,17.57,70.01,0.0,10.9
2016-05-30 05:12:39,2016-05-30 05:39:00,1581.0,17.7,63.39,24.36,12.33
2016-06-13 08:18:54,2016-06-13 09:05:38,2804.0,18.01,70.01,0.0,17.666666666666668
2016-05-08 09:06:22,2016-05-08 09:38:35,1933.0,17.8,72.92,0.6,11.4
2016-06-05 12:49:42,2016-06-05 13:25:07,2125.0,17.6,60.34,7.65,13.92142857142857
2016-05-27 14:39:47,2016-05-27 15:49:01,4154.0,16.5,58.34,0.0,25.566666666666666
2016-05-13 08:40:44,2016-05-13 09:29:36,2932.0,17.46,70.3,0.0,15.028571428571428
2016-06-15 18:15:42,2016-06-15 19:26:01,4219.0,0.0,65.84,0.0,15.666666666666666
2016-05-17 06:24:35,2016-05-17 06:54:47,1812.0,17.11,67.34,0.0,4.433333333333334
2016-06-14 05:21:46,2016-06-14 05:50:38,1732.0,17.51,58.34,0.0,10.4
2016-06-17 04:53:59,2016-06-17 05:22:24,1705.0,17.6,69.99,0.0,18.416666666666668
2016-06-27 13:50:32,2016-06-27 14:38:40,2888.0,17.6,63.34,0.0,27.133333333333333
2016-05-14 14:29:50,2016-05-14 15:34:37,3887.0,16.64,58.34,0.0,12.583333333333334
2016-06-22 20:43:23,2016-06-22 21:23:47,2424.0,17.13,58.34,0.0,22.5
2016-06-23 07:09:12,2016-06-23 07:47:02,2270.0,17.13,66.34,0.0,22.4
2016-05-23 20:21:43,2016-05-23 21:05:19,2616.0,18.04,57.8,0.0,17.7
2016-05-22 04:42:09,2016-05-22 05:09:57,1668.0,16.7,70.01,1.79,12.133333333333333
2016-05-11 19:20:58,2016-05-11 19:59:00,2282.0,0.0,62.84,0.0,5.366666666666667
2016-05-09 04:49:06,2016-05-09 05:19:19,1813.0,17.83,63.36,0.0,11.466666666666667
2016-05-26 04:43:19,2016-05-26 05:07:48,1469.0,16.8,70.34,0.0,20.633333333333333
2016-05-20 14:20:02,2016-05-20 15:14:32,3270.0,14.7,58.34,0.0,23.233333333333334
2016-06-03 03:58:50,2016-06-03 04:31:16,1946.0,17.9,63.35,0.0,17.783333333333335
2016-05-31 18:45:01,2016-05-31 19:37:12,3131.0,16.5,62.84,0.0,23.533333333333335
2016-06-04 08:38:01,2016-06-04 09:21:18,2597.0,17.6,58.34,0.0,15.055555555555555
2016-05-13 22:47:04,2016-05-13 23:35:20,2896.0,16.67,58.34,0.0,17.625
2016-05-31 12:10:38,2016-05-31 12:52:35,2517.0,0.0,58.34,0.0,26.466666666666665
2016-06-14 15:30:43,2016-06-14 16:54:50,5047.0,20.74,58.34,0.0,26.483333333333334
2016-06-23 17:35:17,2016-06-23 18:45:24,4207.0,17.2,75.41,0.0,20.933333333333334
2016-06-03 07:45:58,2016-06-03 08:33:08,2830.0,17.26,58.34,0.6,17.6
2016-05-18 12:41:32,2016-05-18 13:50:00,4108.0,17.5,66.0,0.0,18.175
2016-06-20 04:52:17,2016-06-20 05:18:13,1556.0,17.33,66.34,0.0,18.333333333333332
2016-05-23 18:49:47,2016-05-23 19:39:36,2989.0,17.9,62.84,0.29,17.783333333333335
2016-05-10 04:41:21,2016-05-10 05:09:32,1691.0,18.4,63.34,0.0,7.15
2016-05-02 09:43:25,2016-05-02 10:34:38,3073.0,17.37,75.84,0.0,6.066666666666666
2016-05-21 14:31:37,2016-05-21 15:24:10,3153.0,18.04,58.34,0.0,17.033333333333335
2016-05-30 21:09:51,2016-05-30 21:42:20,1949.0,17.3,58.34,0.0,15.533333333333333
2016-05-13 10:03:51,2016-05-13 11:02:41,3530.0,17.1,63.35,0.0,10.16
2016-06-29 05:59:51,2016-06-29 06:31:05,1874.0,16.8,60.34,0.0,10.0
2016-05-16 18:43:20,2016-05-16 19:31:54,2914.0,0.0,57.3,0.0,18.783333333333335
2016-06-21 12:10:21,2016-06-21 12:52:51,2550.0,0.0,66.34,0.0,19.066666666666666
2016-06-09 17:52:59,2016-06-09 19:15:41,4962.0,17.66,62.84,0.0,21.79
2016-05-22 10:17:49,2016-05-22 10:52:38,2089.0,17.8,52.8,0.0,16.133333333333333
2016-06-07 09:56:35,2016-06-07 10:46:40,3005.0,17.27,62.34,0.0,21.666666666666668
2016-05-18 18:45:17,2016-05-18 20:12:18,5221.0,16.66,62.84,0.0,14.244444444444444
2016-05-28 03:43:49,2016-05-28 04:09:54,1565.0,17.8,58.34,0.0,21.383333333333333
2016-05-22 18:16:50,2016-05-22 18:55:45,2335.0,17.33,58.34,0.0,18.133333333333333
2016-05-22 11:27:16,2016-05-22 12:01:52,2076.0,17.5,63.35,0.0,15.733333333333333
2016-05-21 09:49:43,2016-05-21 10:20:45,1862.0,17.73,70.01,0.0,11.016666666666667
2016-05-09 16:03:10,2016-05-09 17:19:16,4566.0,16.6,75.39,0.0,21.683333333333334
2016-05-10 16:36:05,2016-05-10 17:41:18,3913.0,16.6,62.84,0.0,15.466666666666667
2016-05-21 08:38:58,2016-05-21 09:16:22,2244.0,18.3,52.8,0.0,11.033333333333333
2016-06-12 15:25:50,2016-06-12 16:25:24,3574.0,19.2,52.8,0.0,19.5875
2016-05-19 08:12:38,2016-05-19 09:12:07,3569.0,19.15,57.8,0.0,13.816666666666666
2016-05-31 17:20:36,2016-05-31 18:36:57,4581.0,15.9,62.84,0.0,24.733333333333334
2016-05-19 14:09:59,2016-05-19 15:26:38,4599.0,18.01,70.01,0.0,14.7
2016-05-25 18:33:17,2016-05-25 19:36:40,3803.0,16.3,71.1,0.0,22.5
2016-06-15 19:33:27,2016-06-15 20:25:39,3132.0,22.6,72.84,0.0,15.833333333333334
2016-05-18 14:15:36,2016-05-18 15:21:14,3938.0,0.0,52.8,0.0,13.2
2016-06-09 11:42:40,2016-06-09 12:17:29,2089.0,16.4,70.34,0.0,11.1
2016-06-14 08:24:23,2016-06-14 09:15:19,3056.0,0.0,58.34,0.0,18.533333333333335
2016-05-05 18:04:50,2016-05-05 19:06:21,3691.0,16.2,62.7,0.0,11.3875
2016-06-15 16:00:36,2016-06-15 17:37:30,5814.0,0.0,62.84,0.0,25.916666666666668
2016-05-25 05:34:43,2016-05-25 06:04:01,1758.0,17.06,70.01,0.0,14.083333333333334
2016-05-15 08:05:58,2016-05-15 08:40:19,2061.0,18.5,69.99,0.0,12.2
2016-05-30 04:47:30,2016-05-30 05:21:22,2032.0,18.4,63.35,27.85,11.81904761904762
2016-05-23 17:07:19,2016-05-23 18:23:27,4568.0,18.19,62.84,0.29,15.0
2016-05-26 20:27:44,2016-05-26 21:19:41,3117.0,16.87,58.34,0.0,19.183333333333334
2016-05-22 08:46:45,2016-05-22 09:16:22,1777.0,17.1,66.34,0.0,9.916666666666666
2016-05-19 11:05:20,2016-05-19 12:00:08,3288.0,23.2,58.34,0.0,16.116666666666667
2016-06-03 14:01:45,2016-06-03 14:53:07,3082.0,17.2,68.34,0.0,7.9
2016-05-08 06:18:39,2016-05-08 06:49:05,1826.0,21.73,70.01,0.0,6.833333333333333
2016-06-08 16:55:20,2016-06-08 19:04:28,7748.0,17.9,62.84,0.29,13.807692307692308
2016-06-13 19:10:40,2016-06-13 19:49:01,2301.0,17.2,75.39,0.0,14.1
